31R049    I.S. 49 Berta A. Dreyfus
31R050    P.S. 050 Frank Hankinson
31R051    I.S. 051 Edwin Markham
31R052    P.S. 052 John C. Thompson
31R053    The Barbara Esselborn School
31R054    P.S. 054 Charles W. Leng
31R055    P.S. 055 Henry M. Boehm
31R056    P.S. 56 The Louis Desario School
31R057    P.S. 057 Hubert H. Humphrey
31R058    Space Shuttle Columbia School
31R059    The Harbor View School
31R060    P.S. 060 Alice Austen
31R061    I.S. 061 William A Morris
31R062    The Kathleen Grimm School for Leadership and Sustainability
31R063    Marsh Avenue School for Expeditionary Learning
31R064    Gaynor McCown Expeditionary Learning School
31R065    P.S. 65 The Academy of Innovative Learning
31R066    The Richmond Pre-K Center
31R068    Port Richmond School for Visionary Learning
31R069    P.S. 069 Daniel D. Tompkins
31R072    I.S. 072 Rocco Laurie
31R074    P.S. 74 Future Leaders Elementary School
31R075    I.S. 075 Frank D. Paulo
31R078    P.S. 78
31R080    The Michael J. Petrides School
31R440    New Dorp High School
31R445    Port Richmond High School
31R450    Curtis High School
31R455    Tottenville High School
31R460    Susan E. Wagner High School
31R470    Concord High School
31R600    Ralph R. McKee Career and Technical Education High School
31R605    Staten Island Technical High School
31R861    Staten Island School of Civic Leadership
32K045    P.S./I.S. 045 Horace E. Greene
32K075    P.S. 075 Mayda Cortiella
32K086    P.S. 086 The Irvington
32K106    P.S. 106 Edward Everett Hale
32K116    P.S. 116 Elizabeth L Farrell
32K123    P.S. 123 Suydam
32K145    P.S. 145 Andrew Jackson
32K151    P.S. 151 Lyndon B. Johnson
32K162    J.H.S. 162 The Willoughby
32K168    The Brooklyn School for Math and Research
32K274    P.S. 274 Kosciusko
32K291    J.H.S. 291 Roland Hayes
32K299    P.S. 299 Thomas Warren Field
32K347    I.S. 347 School of Humanities
32K349    I.S. 349 Math, Science & Tech.
32K376    P.S. 376
32K377    P.S. 377 Alejandrina B. De Gautier
32K383    J.H.S. 383 Philippa Schuyler
32K384    P.S. /I.S. 384 Frances E. Carter
32K403    Academy for Environmental Leadership
32K545    EBC High School for Public Service - Bushwick
32K549    Bushwick School for Social Justice
32K552    Academy of Urban Planning
32K554    All City Leadership Secondary School
32K556    Bushwick Leaders High School for Academic Excellence
32K562    Evergreen Middle School for Urban Exploration
32K564    Bushwick Community High School
75K004    P.S. K004
75K036    P.S. 36
75K053    P.S. K053
75K077    P.S. K077
75K140    P.S. K140
75K141    P.S. K141
75K231    P.S. K231
75K368    P.S. 368
75K369    P.S. K369 - Coy L. Cox School
75K370    P.S. 370
75K371    P.S. 371 - Lillian L. Rashkis
75K372    P.S. 372 -The Children's School
75K373    P.S. 373 - Brooklyn Transition Center
75K396    P.S. K396
75K721    P.S. K721 - Brooklyn Occupational Training Center
75K753    P.S. K753 - School for Career Development
75K771    P.S. K771
75K811    P.S. K811 Connie Lekas School
75M035    P.S. 035
75M079    P.S. M079 - Horan School
75M094    P.S. M094
75M138    P.S. 138
75M169    P.S. M169 - Robert F. Kennedy
75M226    P.S. M226
75M401    Hospital Schools
75M501    Home Instruction
75M721    P.S. M721 - Manhattan Occupational Training Center
75M751    Manhattan School for Career Development
75M811    P.S. M811 - Mickey Mantle School
75Q004    P.S. Q004
75Q009    P.S. 009
75Q023    P.S. Q023 @ Queens Children Center
75Q075    Robert E. Peary School
75Q177    P.S. Q177
75Q224    P.S. Q224
75Q233    P.S. Q233
75Q255    P.S. Q255
75Q256    P.S. Q256
75Q277    The Riverview School
75Q721    John F. Kennedy Jr. School
75Q752    Queens Transition Center
75Q811    P.S. Q811
75Q993    P.S. Q993
75R025    South Richmond High School I.S./P.S. 25
75R037    P.S. R037
75R373    P.S. R373
75R721    The Richard H. Hungerford School
75X010    P.S. X010
75X012    P.S. X012 Lewis and Clark School
75X017    P.S. X017
75X168    P.S. 168
75X176    P.S. X176
75X186    P186X Walter J. Damrosch School
75X188    P.S. X188
75X352    The Vida Bogart School for All Children
75X469    P469X - The Bronx School for Continuous Learners
75X721    P.S. X721 - Stephen McSweeney School
75X723    P.S. 723
75X754    J. M. Rapport School Career Development
75X811    P.S. X811
84K037    Beginning with Children Charter School II
84K125    Success Academy Charter School - Bed-Stuy 2
84K129    Success Academy Charter School - Cobble Hill
84K182    Success Academy Charter School - Williamsburg
84K333    Explore Exceed Charter School
84K355    Williamsburg Collegiate Charter School
84K356    Achievement First Crown Heights Charter School
84K357    KIPP AMP Charter School
84K358    Achievement First East New York Charter School
84K359    The Uft Charter School
84K360    Launch Expeditionary Learning Charter School
84K362    Hellenic Classical Charter School
84K367    Success Academy Charter School - Bed-Stuy 1
84K379    Explore Excel Charter School
84K386    Invictus Preparatory Charter School
84K395    Roads Charter School I
84K406    Teaching Firms of America-Professional Preparatory Charter School
84K417    Urban Dove Charter School
84K473    Williamsburg Charter High School
84K486    New Dawn Charter High School
84K508    Achievement First Endeavor Charter School
84K517    Leadership Prep Bedford Stuyvesant Uncommon Prep Charter School
84K536    Community Roots Charter School
84K538    Achievement First Bushwick Charter School
84K593    Excellence Boys Charter School
84K608    Kings Collegiate Charter School
84K626    Achievement First Brownsville Charter School
84K648    Bedford Stuyvesant Collegiate Charter School
84K649    La Cima Charter School
84K651    PAVE Academy Charter School
84K652    Brooklyn Ascend Charter School
84K680    Achievement First Aspire Charter School
84K689    Citizens of the World Charter School 1 Williamsburg
84K692    Citizens of the World Charter School New York 2 Crown Heights
84K693    Northside Charter High School
84K701    Brooklyn Charter School
84K702    Community Partnership Charter School
84K704    Explore Charter School
84K707    Brooklyn Prospect Charter School
84K710    Brownsville Collegiate Charter School
84K711    Leadership Preparatory Brownsville Charter School
84K712    Excellence Girls Charter School
84K724    Leadership Prep Canarsie Charter School (Leadership Prep CS 4)
84K730    Summit Academy Charter School
84K731    Brooklyn Excelsior Charter School
84K733    Math, Engineering, and Science Academy Charter High School
84K736    New American Academy Charter School
84K737    Brownsville Ascend Charter School
84K738    New Visions Charter High School for Advanced Math and Science III
84K739    New Visions Charter High School for the Humanities III
84K740    Brooklyn Scholars Charter School
84K741    Success Academy Crown Heights (Brooklyn 7)
84K742    Explore Empower Charter School
84K744    Coney Island Preparatory Public Charter School
84K746    Hebrew Language Academy Charter School
84K752    Success Academy Fort Greene (Brooklyn 5)
84K756    Success Academy Prospect Heights (Brooklyn 6)
84K757    Unity Prep Charter School
84K758    Brooklyn Urban Garden Charter School
84K759    Canarsie Ascend Charter School
84K766    The International Charter School of New York
84K769    Hyde Leadership Charter School- Brooklyn
84K772    Success Academy Charter School - Bensonhurst - New York 3
84K774    Achievement First Apollo Charter School
84K775    Leadership Preparatory Ocean Hill Charter School
84K777    Ocean Hill Collegiate Charter School
84K780    Brooklyn East Collegiate Charter School
84K781    Success Academy Charter School - Bergen Beach - New York 4
84K782    Bedford Stuyvesant New Beginnings Charter School
84K784    Achievement First North Brooklyn Prep Charter School
84K785    Imagine Me Leadership Charter School
84K788    Achievement First Linden Elementary School
84K789    Compass Charter School
84K790    Central Brooklyn Ascend Charter School
84K791    Brooklyn Dreams Charter School
84K792    The Cultural Arts Academy at Spring Creek Charter School
84K793    Bushwick Ascend Charter School
84K797    New Hope Academy Charter School
84K803    Brooklyn LAB Charter School
84K807    Collegiate Academy for Math and Personal Awareness Charter School
84K876    Achievement First Voyager Charter School
84K879    Brooklyn Prospect Charter School Downtown
84K882    Success Academy Charter School - Bushwick
84K883    Success Academy Charter School - Bed Stuy 3
84K886    Success Academy Charter School - Flatbush
84M065    Democracy Prep Endurance Charter School
84M068    KIPP Washington Heights Middle School
84M080    Manhattan Charter School II
84M085    Global Community Charter School
84M100    Neighborhood Charter School of Harlem
84M168    East Harlem Scholars Academy Charter School II
84M170    Success Academy Hell's Kitchen (Manhattan 2)
84M174    Success Academy Union Square (Manhattan 1)
84M186    Harlem Hebrew Language Charter School
84M202    Great Oaks Charter School
84M203    Amber Charter School II
84M204    Capital Preparatory (CP) Harlem Charter School
84M263    New York City Charter School of the Arts
84M265    Success Academy Charter School - Washington Heights - New York 1
84M279    The Opportunity Charter School
84M284    Harlem Children's Zone Promise Academy 1 Charter School
84M295    School in the Square Public Charter School
84M320    Manhattan Charter School
84M329    Harlem Link Charter School
84M330    Girls Preparatory Charter School of New York
84M335    Harlem Village Academy Leadership Charter School
84M336    KIPP Infinity Charter School
84M337    New York Center for Autism Charter School
84M341    Harlem Children's Zone Promise Academy II Charter School
84M350    Democracy Prep Charter School
84M351    Success Academy Charter School - Harlem 1
84M353    New Heights Academy Charter School
84M382    DREAM Charter School
84M384    Success Academy Charter School - Harlem 2
84M385    Success Academy Charter School - Harlem 3
84M386    Success Academy Charter School - Harlem 4
84M388    St. HOPE Leadership Academy Charter School
84M430    The Equity Project Charter School (TEP)
84M433    Renaissance Charter High School for Innovation
84M478    Inwood Academy for Leadership Charter School
84M481    Democracy Prep Harlem Charter School
84M482    Success Academy Charter School - Harlem 5
84M483    New York French American Charter School
84M518    East Harlem Scholars Academy Charter School
84M522    Broome Street Academy Charter School
84M523    Success Academy Charter School - Upper West
84M702    Sisulu-Walker Charter School of Harlem
84M704    Harbor Science and Arts Charter School
84M705    Amber Charter School
84M707    John V. Lindsay Wildcat Academy Charter School
84M708    Harlem Prep Charter School
84M709    Harlem Village Academy Charter School
84M726    KIPP STAR College Prep Charter School
84M861    Future Leaders Institute Charter School
84Q083    Central Queens Academy Charter School
84Q170    Peninsula Preparatory Academy Charter School
84Q298    Middle Village Prep Charter School
84Q304    VOICE Charter School of New York
84Q320    New Visions Charter High School for Advanced Math and Science IV
84Q321    Growing Up Green Charter School
84Q337    Success Academy Charter School - Rosedale - New York 5
84Q339    Success Academy Charter School - Springfield Gardens - New York 6
84Q340    Challenge Preparatory Charter School
84Q341    Riverton Street Charter School
84Q342    Rochdale Early Advantage Charter School
84Q359    Academy of the City Charter School
84Q372    Growing Up Green Charter School II
84Q374    Success Academy Charter School - South Jamaica
84Q375    Success Academy Charter School - Far Rockaway
84Q704    Merrick Academy - Queens Public Charter School
84Q705    Renaissance Charter School
84Q706    Our World Neighborhood Charter School
84R012    New Ventures Charter School
84R067    John W. Lavelle Preparatory Charter School
84R073    New World Preparatory Charter School
84X124    Children's Aid College Prep Charter School
84X133    Icahn Charter School 6
84X165    Grand Concourse Charter School
84X177    Mott Hall Charter School
84X185    Bronx Lighthouse Charter School
84X200    ROADS Charter School II
84X202    New Visions Charter High School for Advanced Math and Science II
84X208    New Visions Charter High School for the Humanities II
84X233    Family Life Academy Charter School II
84X255    Bronx Charter School for Excellence
84X256    Heketi Community Charter School
84X258    Tech International Charter School
84X309    South Bronx Charter School for International Cultures and the Arts
84X345    Hyde Leadership Charter School
84X346    South Bronx Classical Charter School
84X347    International Leadership Charter High School
84X362    Icahn Charter School 7
84X364    South Bronx Classical Charter School II
84X378    Icahn Charter School 2
84X380    Success Academy Charter School - Bronx 3
84X387    Brilla College Prep Charter School
84X389    Bronx Global Learning Institute for Girls Charter School
84X393    University Prep Charter High School
84X394    Mott Haven Academy Charter School
84X395    NYC Charter High School for Architecture, Engineering and Construction Industries (AECI)
84X398    Bronx Community Charter School
84X407    Bronx Charter School for Children
84X419    Bronx Academy of Promise Charter School
84X422    Icahn Charter School 3
84X429    Charter High School for Law and Social Justice
84X460    Atmosphere Charter School
84X461    Metropolitan Lighthouse Charter School
84X464    Success Academy Charter School - Bronx 4 - New York 2
84X465    Boys Preparatory Charter School of New York
84X471    American Dream Charter School
84X472    Family Life Academy Charter School III
84X482    Dr. Richard Izquierdo Health and Science Charter School
84X484    Bronx Charter School for Better Learning II
84X486    Rosalyn Yalow Charter School
84X487    Girls Preparatory Charter School of the Bronx
84X488    The Equality Charter School
84X489    South Bronx Classical Charter School III
84X491    Academic Leadership Charter School
84X492    South Bronx Early College Academy Charter School
84X493    Success Academy Charter School - Bronx 1
84X494    Success Academy Charter School - Bronx 2
84X496    Icahn Charter School 4
84X497    Storefront Academy Charter School
84X538    Icahn Charter School 5
84X539    New Visions Charter High School for Advanced Math and Science
84X553    New Visions Charter High School for the Humanities
84X554    New York City Montessori Charter School
84X579    Bronx Charter School for Excellence II
84X581    South Bronx Community Charter School
84X703    Bronx Preparatory Charter School
84X704    KIPP Academy Charter School
84X705    Family Life Academy Charter School
84X706    Harriet Tubman Charter School
84X717    Icahn Charter School
84X718    Bronx Charter School for Better Learning
84X730    Bronx Charter School for the Arts
